week,population,police,crime,emp,un,ymale,white,borough
2,260380,23513.584,489,0.67117232,0.048527505,0.087027185,0.62423885,26
3,260380,23642.766,559,0.67793506,0.061527666,0.070533462,0.64231122,26
4,260380,22853.566,590,0.66553849,0.068132237,0.091269724,0.56081074,26
5,260380,23256.301,575,0.56599742,0.081261672,0.059532747,0.52081382,26
6,260380,23027,588,0.65516323,0.060367372,0.052752685,0.65107507,26
7,260380,21917.699,546,0.63793564,0.074774444,0.10609662,0.76670098,26
8,260380,21517.283,552,0.61349183,0.046931159,0.03134032,0.58756179,26
9,260380,22934.766,519,0.64084208,0.041884463,0.079565823,0.46312574,26
10,260380,21831.584,539,0.6299116,0.056873627,0.047608454,0.6372568,26
11,260380,21409.6,572,0.61911047,0.079837143,0.07316041,0.6012876,26
12,260380,22291.5,601,0.60137135,0.056197092,0.044688657,0.5373885,26
13,260380,21916.084,627,0.64510328,0.068087108,0.087095805,0.63874418,26
14,260380,20994.416,552,0.72310507,0.045560144,0.061491754,0.73525661,26
15,260380,16595.467,474,0.69092172,0.042220645,0.095628053,0.61782062,26
16,260380,21667.184,542,0.66404653,0.067693651,0.10451576,0.56810844,26
17,260380,22441.482,565,0.59155923,0.06610468,0.088108346,0.53905362,26
18,260380,19611.416,561,0.57167757,0.085682981,0.064197108,0.49946806,26
19,260380,21539.084,534,0.67091739,0.078320242,0.037772071,0.64493662,26
20,260380,22182.801,551,0.62742692,0.077079095,0.096353926,0.68391377,26
21,260380,21884.35,501,0.56242853,0.058356091,0.050282869,0.55294615,26
22,260380,18665.383,543,0.60472542,0.044581994,0.073229983,0.51145262,26
23,260380,22012.316,541,0.71684551,0.04424214,0.060698837,0.68756562,26
24,260380,22791.434,566,0.61788952,0.064013727,0.06707073,0.59911919,26
25,260380,21834.416,582,0.58157659,0.081252471,0.047610667,0.52923638,26
26,260380,22790.783,519,0.62230229,0.074782841,0.069124758,0.58252966,26
27,260380,21434.666,521,0.69776106,0.086548977,0.072573297,0.71873838,26
28,260380,21891.732,549,0.66326606,0.046669848,0.083489619,0.62662351,26
29,260380,21490.35,527,0.63875693,0.09057565,0.11511809,0.61073929,26
30,260380,20442.232,481,0.5977726,0.092210479,0.077749558,0.57483274,26
31,260380,19617.266,495,0.57348573,0.071053177,0.061159603,0.49311814,26
32,260380,19760.449,519,0.67210543,0.052476224,0.061927587,0.59509999,26
33,260380,19759.6,497,0.64888042,0.07153599,0.079931073,0.70178562,26
34,260380,20004.701,538,0.6170693,0.039596375,0.076757252,0.50664622,26
35,260380,21379.199,525,0.5598107,0.074968822,0.080901317,0.45303288,26
36,260380,19685.066,564,0.67203814,0.093204223,0.064676009,0.6710189,26
37,260380,20684.166,567,0.61946815,0.048535202,0.056942701,0.60346693,26
38,260380,21341.916,504,0.5898661,0.064819887,0.041043859,0.52890062,26
39,260380,22154.533,518,0.63373351,0.075470194,0.060837023,0.64059561,26
40,260380,20313.166,495,0.65515685,0.053550482,0.078798927,0.6984868,26
41,260380,21492.467,539,0.65565103,0.044320066,0.074797213,0.61219299,26
42,260380,21737.65,535,0.59586132,0.05005106,0.10858886,0.63542008,26
43,260380,21274.268,506,0.58569276,0.067632399,0.078795321,0.54889745,26
44,260380,20451.516,526,0.62099999,0.08092732,0.061041214,0.58309716,26
45,260380,21831.801,495,0.65134686,0.053150121,0.074852392,0.5993914,26
46,260380,21526.949,488,0.67812878,0.048661761,0.059563924,0.68146485,26
47,260380,22366.383,473,0.56193399,0.061620049,0.098082051,0.47795951,26
48,260380,21993.033,496,0.54636639,0.071563095,0.095700972,0.48374867,26
49,260380,22783.684,532,0.66569591,0.10711912,0.061870076,0.65846765,26
50,260380,21181.018,501,0.62107736,0.053209368,0.077471375,0.65464461,26
51,260380,21437.684,437,0.61127037,0.062272087,0.048138086,0.54790461,26
52,260380,13512.217,327,0.64698261,0.046358746,0.053459845,0.59282815,26
53,260380,16963.084,391,0.67298371,0.030349223,0.067010313,0.70788437,26
54,260380,21210,467,0.65208113,0.04916402,0.080692269,0.62388384,26
55,260380,22057,476,0.64195549,0.040417861,0.10630701,0.66405112,26
56,260380,21305,457,0.61938369,0.04659437,0.084517866,0.51931936,26
57,260380,21206,455,0.68450433,0.068538636,0.073943071,0.62260175,26
58,260380,21561,448,0.66904235,0.065456145,0.059403159,0.63469881,26
59,260380,20841,399,0.68904299,0.041686688,0.054086559,0.66181529,26
60,260380,19788,425,0.5586049,0.064578645,0.10502589,0.46448115,26
61,260380,20541,483,0.54905766,0.056356799,0.086365521,0.5473181,26
62,260380,19469,476,0.66260928,0.081314422,0.069023244,0.62031287,26
63,260380,20348,542,0.61695355,0.057973143,0.084434368,0.63422441,26
64,260380,20492,544,0.62246311,0.046977293,0.062027551,0.62495685,26
65,260380,15639,447,0.64032477,0.033756003,0.051189203,0.62161279,26
66,260380,19393,498,0.64519536,0.044963654,0.071330324,0.68185025,26
67,260380,21357,496,0.6300441,0.073467962,0.078535035,0.62272459,26
68,260380,22279,512,0.62338924,0.049277369,0.079365566,0.68777764,26
69,260380,22275,454,0.60375774,0.050916068,0.092435412,0.50720227,26
70,260380,20073,498,0.64138424,0.067861743,0.091280736,0.56152153,26
71,260380,22261,483,0.63712907,0.057112206,0.059167009,0.5988602,26
72,260380,22059,515,0.66437417,0.050669871,0.051633731,0.66351771,26
73,260380,21719,533,0.54850787,0.053845864,0.084081426,0.49318081,26
74,260380,18808,516,0.53246802,0.042657234,0.10322872,0.55664617,26
75,260380,20775,515,0.66481161,0.069801912,0.088583194,0.61001921,26
76,260380,20795,566,0.57957906,0.091303304,0.066248648,0.59817332,26
77,260380,22113,501,0.6438694,0.033740617,0.07192912,0.62214452,26
78,260380,20850,520,0.67684662,0.04003863,0.074750096,0.59819621,26
79,260380,22988,520,0.62374711,0.030517194,0.086509302,0.68862265,26
80,260380,22479,495,0.58574724,0.062290676,0.05874905,0.63146234,26
81,260380,22515,502,0.67966235,0.031476729,0.063106596,0.68786603,26
82,260380,21463,507,0.65360737,0.038130637,0.078901462,0.51803595,26
83,260380,20426,472,0.66959792,0.044454243,0.073822178,0.53014845,26
84,260380,19603,458,0.63111275,0.048603326,0.052966326,0.61468464,26
85,260380,19782.002,484,0.68547553,0.047832552,0.058420796,0.71923941,26
86,260380,19320,471,0.58661032,0.027872086,0.060369287,0.54992789,26
87,260380,20344,460,0.52602816,0.067223631,0.081644438,0.49284202,26
88,260380,19402,467,0.62692869,0.06534595,0.081515521,0.58318216,26
89,260380,21743,422,0.62000555,0.070918679,0.055892862,0.58749348,26
90,260380,21152,478,0.65749621,0.044456299,0.069651864,0.63486648,26
91,260380,21494,474,0.63870215,0.062855922,0.091891348,0.60094494,26
92,260380,20518.5,468,0.65387034,0.058583528,0.068920538,0.73560476,26
93,260380,21806.416,516,0.60452324,0.048966039,0.070732392,0.64693427,26
94,260380,21981.766,555,0.60123312,0.074725382,0.09139125,0.64731091,26
95,260380,22287.084,483,0.65492171,0.044058502,0.077745929,0.53471208,26
96,260380,21417.383,507,0.67620492,0.055811353,0.055746946,0.50426644,26
97,260380,22552.15,531,0.60429513,0.085511714,0.043125257,0.58341479,26
98,260380,21949.518,492,0.67721164,0.04079451,0.052201781,0.73280752,26
99,260380,22777.434,500,0.58704078,0.034946702,0.072974667,0.51625186,26
100,260380,22038.9,534,0.60138708,0.050869245,0.062644035,0.51917183,26
101,260380,22783.383,494,0.62315202,0.043238711,0.075840198,0.58915752,26
102,260380,21939.617,481,0.63086784,0.076047696,0.087571256,0.54550356,26
103,260380,21317.383,472,0.61926633,0.051359423,0.067609973,0.57852751,26
104,260380,14023.5,321,0.60503519,0.050729599,0.080651112,0.6111154,26
1,300948,21119,562,0.72248799,0.04402807,0.055466589,0.76963925,27
2,300948,26169.5,644,0.69508851,0.036577728,0.061951436,0.84711814,27
3,300948,26723.75,575,0.71251857,0.046255417,0.081389233,0.79877746,27
4,300948,25976.75,553,0.66438168,0.058373109,0.069212869,0.69130886,27
5,300948,26346.916,600,0.73735571,0.032943331,0.069973953,0.72006643,27
6,300948,25556,604,0.73144919,0.050626282,0.047896732,0.71435177,27
7,300948,24361.75,603,0.72856486,0.049086519,0.072315544,0.72884852,27
8,300948,25471.5,595,0.68050677,0.044433951,0.064960174,0.71129918,27
9,300948,26161.5,608,0.65863127,0.040885765,0.07565961,0.6614356,27
10,300948,25565.5,591,0.72792023,0.036218386,0.064777464,0.72665441,27
11,300948,25104.75,636,0.71778637,0.035152763,0.066426121,0.65818852,27
12,300948,25816.5,643,0.71964097,0.03643211,0.044585075,0.75476664,27
13,300948,25712.75,551,0.729011,0.036480445,0.057652134,0.7234509,27
14,300948,25979,561,0.74294412,0.051875778,0.074407294,0.76429248,27
15,300948,21242,601,0.73709881,0.048504777,0.054222621,0.85335886,27
16,300948,25550,655,0.70995367,0.025918057,0.071252607,0.76797968,27
17,300948,25639.5,610,0.7117272,0.03912843,0.0778317,0.71120411,27
18,300948,24277.5,572,0.72197324,0.022420067,0.080445662,0.73886997,27
19,300948,26816,623,0.72227752,0.039471965,0.044341087,0.7261306,27
20,300948,26849,638,0.72356379,0.040060487,0.055888664,0.74308044,27
21,300948,26377.75,611,0.71179914,0.032012794,0.070186049,0.72106051,27
22,300948,23218.25,525,0.64717317,0.031930737,0.072463855,0.65094692,27
23,300948,25066,611,0.71325469,0.03432408,0.085041605,0.68066853,27
24,300948,25740.75,548,0.66834581,0.058138214,0.073837653,0.62906891,27
25,300948,25927,544,0.73798174,0.047032889,0.044574607,0.71334547,27
26,300948,25894.75,586,0.70841312,0.041201603,0.04880137,0.70179427,27
27,300948,25817.5,614,0.70807123,0.05966128,0.061208632,0.73155582,27
28,300948,26065.75,572,0.72320348,0.060392044,0.058519576,0.83104753,27
29,300948,26216.5,580,0.69805175,0.044461917,0.077513754,0.7905193,27
30,300948,25687,623,0.74278849,0.049609441,0.063124463,0.71062964,27
31,300948,24962.084,548,0.71853501,0.030784803,0.075455889,0.71410781,27
32,300948,24473.75,626,0.71767646,0.040678378,0.065290697,0.71363282,27
33,300948,25918.25,545,0.70795977,0.064937845,0.056677837,0.71099848,27
34,300948,24155.25,585,0.73277086,0.02404739,0.063379288,0.73045844,27
35,300948,26091.25,539,0.69436473,0.045215305,0.067241684,0.68438238,27
36,300948,24359.5,582,0.70210195,0.037001457,0.07371787,0.72183448,27
37,300948,24595.25,572,0.64532864,0.072760828,0.058901209,0.65655351,27
38,300948,24219.75,589,0.72395092,0.042762961,0.060927119,0.72293866,27
39,300948,24694,603,0.70579195,0.053852282,0.059951421,0.70024025,27
40,300948,25514.5,588,0.71576095,0.056776986,0.051464066,0.77285749,27
41,300948,25665,547,0.69955212,0.054894108,0.060967356,0.80730599,27
42,300948,26124,570,0.67408156,0.046617679,0.065697394,0.78250813,27
43,300948,24832.5,583,0.73697102,0.040691677,0.062293649,0.68098813,27
44,300948,25038.25,605,0.74527544,0.025308965,0.068705648,0.70946527,27
45,300948,25405,559,0.76032346,0.026701184,0.077290349,0.72499317,27
46,300948,27979.75,596,0.70136935,0.047086891,0.058009062,0.71411586,27
47,300948,25271.75,557,0.74110329,0.029231256,0.087157354,0.74359667,27
48,300948,25639.5,608,0.6642803,0.063708939,0.063730441,0.60502154,27
49,300948,25637.5,549,0.72983384,0.028575595,0.053236738,0.75121677,27
50,300948,25371.25,595,0.65092373,0.055815879,0.06782449,0.58836931,27
51,300948,24559.6,543,0.72888768,0.047835678,0.061200973,0.75286728,27
52,300948,15313.25,423,0.70453006,0.0393176,0.061019432,0.6918118,27
53,300948,19948,541,0.72970331,0.05912073,0.072739907,0.71293736,27
54,300948,26362,572,0.69449401,0.049254511,0.073837779,0.76948041,27
55,300948,25873,581,0.64738238,0.056552574,0.065791786,0.75314391,27
56,300948,28133,555,0.77112651,0.021795709,0.058202095,0.7323522,27
57,300948,24332,612,0.71241009,0.041671623,0.060041595,0.70731324,27
58,300948,24027,650,0.75251621,0.029962715,0.077402249,0.74812895,27
59,300948,23961,598,0.66583109,0.067580707,0.066614695,0.73390466,27
60,300948,22918,542,0.72809178,0.043496788,0.066507526,0.76603168,27
61,300948,23479,517,0.67549521,0.061661743,0.064661406,0.59887338,27
62,300948,23135,547,0.72326887,0.026160913,0.064424478,0.70334405,27
63,300948,22745,602,0.66956681,0.049514294,0.074728303,0.63078868,27
64,300948,23068,582,0.73696423,0.029761903,0.072113454,0.73854226,27
65,300948,18106,490,0.73377675,0.042109802,0.060532998,0.67900425,27
66,300948,23945,588,0.72646511,0.045954186,0.054466415,0.70535296,27
67,300948,24158,565,0.72327805,0.042562936,0.05598817,0.78657615,27
68,300948,25087,575,0.65117711,0.05501562,0.065289862,0.7229901,27
69,300948,23670,609,0.77384412,0.019185277,0.060679302,0.72750765,27
70,300948,21983,610,0.7125777,0.073049523,0.056474786,0.69443184,27
71,300948,25239,565,0.7282396,0.037122566,0.086984389,0.753389,27
72,300948,24647,609,0.65338778,0.054633301,0.054080665,0.69159693,27
73,300948,24620,642,0.7713055,0.038714379,0.062511429,0.75875384,27
74,300948,21913,583,0.6775527,0.05685775,0.076139711,0.58295131,27
75,300948,23736,603,0.73010963,0.031587787,0.05985716,0.6990847,27
76,300948,24606,624,0.66036856,0.056826241,0.051851034,0.61031133,27
77,300948,24812,600,0.75107729,0.02603914,0.076057509,0.75418723,27
78,300948,23302,686,0.73949802,0.045703046,0.063915104,0.62525696,27
79,300948,25639,609,0.72572762,0.050062418,0.048102681,0.71624517,27
80,300948,22293,566,0.7281487,0.047867693,0.058262765,0.83093727,27
81,300948,22685,591,0.68553245,0.073645175,0.079179831,0.72735262,27
82,300948,23369,551,0.71667933,0.042303309,0.071977839,0.70821786,27
83,300948,21736,575,0.68595111,0.089695603,0.043130748,0.66176093,27
84,300948,21680,560,0.71208656,0.057746865,0.074251436,0.70679414,27
85,300948,24311,542,0.66315436,0.055871427,0.065485194,0.71677995,27
86,300948,22993,553,0.72992742,0.043257859,0.06649901,0.76641572,27
87,300948,24043,561,0.68258411,0.068735808,0.077838533,0.58882326,27
88,300948,24121,606,0.72131413,0.044459574,0.059904143,0.71532899,27
89,300948,25588,603,0.68486977,0.062022109,0.057408769,0.62011778,27
90,300948,24992,563,0.74820256,0.051505346,0.090887822,0.7455495,27
91,300948,24173,519,0.71801579,0.061389022,0.066808417,0.66150659,27
92,300948,24414.75,620,0.71416503,0.058268059,0.056362886,0.70883667,27
93,300948,24915.25,560,0.7384457,0.069867365,0.060566392,0.81707478,27
94,300948,24564.5,590,0.67605913,0.070973538,0.075973615,0.72287202,27
95,300948,23937.75,600,0.72422206,0.029733909,0.075317942,0.73913938,27
96,300948,24232,675,0.67809421,0.067085683,0.044617433,0.63332313,27
97,300948,25582.268,652,0.74757713,0.048100606,0.052074518,0.70966798,27
98,300948,25094,605,0.65115231,0.05715536,0.064780392,0.68393511,27
99,300948,24083.75,569,0.6860317,0.037495226,0.068812005,0.7102533,27
100,300948,24739.25,613,0.70332533,0.057847541,0.071385987,0.59498894,27
101,300948,24400,605,0.69485086,0.045296907,0.068531655,0.6936481,27
102,300948,25228.334,563,0.6596185,0.047263894,0.073796399,0.6244517,27
103,300948,23688.5,577,0.77560216,0.039237626,0.096775584,0.73660398,27
104,300948,15811.5,473,0.72826576,0.068213426,0.075711384,0.68720502,27
1,243006,13958.917,492,0.72248799,0.04402807,0.055466589,0.76963925,28
2,243006,17190,487,0.69508851,0.036577728,0.061951436,0.84711814,28
3,243006,17681.334,590,0.71251857,0.046255417,0.081389233,0.79877746,28
4,243006,17662.25,615,0.66438168,0.058373109,0.069212869,0.69130886,28
5,243006,17341.584,528,0.73735571,0.032943331,0.069973953,0.72006643,28
6,243006,17433.584,510,0.73144919,0.050626282,0.047896732,0.71435177,28
7,243006,16771.25,505,0.72856486,0.049086519,0.072315544,0.72884852,28
8,243006,16196.25,526,0.68050677,0.044433951,0.064960174,0.71129918,28
9,243006,17360.25,560,0.65863127,0.040885765,0.07565961,0.6614356,28
10,243006,17181.5,505,0.72792023,0.036218386,0.064777464,0.72665441,28
11,243006,16911.5,535,0.71778637,0.035152763,0.066426121,0.65818852,28
12,243006,16919.584,503,0.71964097,0.03643211,0.044585075,0.75476664,28
13,243006,16661.834,542,0.729011,0.036480445,0.057652134,0.7234509,28
14,243006,16556.584,455,0.74294412,0.051875778,0.074407294,0.76429248,28
15,243006,12652.083,494,0.73709881,0.048504777,0.054222621,0.85335886,28
16,243006,17681.334,531,0.70995367,0.025918057,0.071252607,0.76797968,28
17,243006,19201.75,558,0.7117272,0.03912843,0.0778317,0.71120411,28
18,243006,16083.5,458,0.72197324,0.022420067,0.080445662,0.73886997,28
19,243006,18720.75,505,0.72227752,0.039471965,0.044341087,0.7261306,28
20,243006,18549.166,437,0.72356379,0.040060487,0.055888664,0.74308044,28
21,243006,17921.25,467,0.71179914,0.032012794,0.070186049,0.72106051,28
22,243006,15596.583,397,0.64717317,0.031930737,0.072463855,0.65094692,28
23,243006,17331.166,489,0.71325469,0.03432408,0.085041605,0.68066853,28
24,243006,20636,476,0.66834581,0.058138214,0.073837653,0.62906891,28
25,243006,17997.666,443,0.73798174,0.047032889,0.044574607,0.71334547,28
26,243006,17510.25,481,0.70841312,0.041201603,0.04880137,0.70179427,28
27,243006,18144.25,441,0.70807123,0.05966128,0.061208632,0.73155582,28
28,243006,18544.584,487,0.72320348,0.060392044,0.058519576,0.83104753,28
29,243006,18534.551,492,0.69805175,0.044461917,0.077513754,0.7905193,28
30,243006,17517.084,485,0.74278849,0.049609441,0.063124463,0.71062964,28
31,243006,16466.416,430,0.71853501,0.030784803,0.075455889,0.71410781,28
32,243006,16335.517,392,0.71767646,0.040678378,0.065290697,0.71363282,28
33,243006,15942.667,542,0.70795977,0.064937845,0.056677837,0.71099848,28
34,243006,15463,525,0.73277086,0.02404739,0.063379288,0.73045844,28
35,243006,16647.166,464,0.69436473,0.045215305,0.067241684,0.68438238,28
36,243006,16635.666,407,0.70210195,0.037001457,0.07371787,0.72183448,28
37,243006,17810.084,423,0.64532864,0.072760828,0.058901209,0.65655351,28
38,243006,17643.166,481,0.72395092,0.042762961,0.060927119,0.72293866,28
39,243006,18051,505,0.70579195,0.053852282,0.059951421,0.70024025,28
40,243006,17992,542,0.71576095,0.056776986,0.051464066,0.77285749,28
41,243006,18361.334,553,0.69955212,0.054894108,0.060967356,0.80730599,28
42,243006,18512.25,523,0.67408156,0.046617679,0.065697394,0.78250813,28
43,243006,17087.334,466,0.73697102,0.040691677,0.062293649,0.68098813,28
44,243006,17559.166,481,0.74527544,0.025308965,0.068705648,0.70946527,28
45,243006,18281.25,529,0.76032346,0.026701184,0.077290349,0.72499317,28
46,243006,18651.75,523,0.70136935,0.047086891,0.058009062,0.71411586,28
47,243006,18529.416,628,0.74110329,0.029231256,0.087157354,0.74359667,28
48,243006,18741.916,529,0.6642803,0.063708939,0.063730441,0.60502154,28
49,243006,18896.75,524,0.72983384,0.028575595,0.053236738,0.75121677,28
50,243006,17898.066,572,0.65092373,0.055815879,0.06782449,0.58836931,28
51,243006,17279.416,563,0.72888768,0.047835678,0.061200973,0.75286728,28
52,243006,10337.583,367,0.70453006,0.0393176,0.061019432,0.6918118,28
53,243006,13434.75,496,0.72970331,0.05912073,0.072739907,0.71293736,28
54,243006,18414,559,0.69449401,0.049254511,0.073837779,0.76948041,28
55,243006,18411,510,0.64738238,0.056552574,0.065791786,0.75314391,28
56,243006,17837,553,0.77112651,0.021795709,0.058202095,0.7323522,28
57,243006,17429,497,0.71241009,0.041671623,0.060041595,0.70731324,28
58,243006,17636,585,0.75251621,0.029962715,0.077402249,0.74812895,28
59,243006,16362,409,0.66583109,0.067580707,0.066614695,0.73390466,28
60,243006,16373,467,0.72809178,0.043496788,0.066507526,0.76603168,28
61,243006,17216,496,0.67549521,0.061661743,0.064661406,0.59887338,28
62,243006,17271,491,0.72326887,0.026160913,0.064424478,0.70334405,28
63,243006,16990,496,0.66956681,0.049514294,0.074728303,0.63078868,28
64,243006,16785,540,0.73696423,0.029761903,0.072113454,0.73854226,28
65,243006,13286,493,0.73377675,0.042109802,0.060532998,0.67900425,28
66,243006,16469,477,0.72646511,0.045954186,0.054466415,0.70535296,28
67,243006,18035,542,0.72327805,0.042562936,0.05598817,0.78657615,28
68,243006,18640,574,0.65117711,0.05501562,0.065289862,0.7229901,28
69,243006,18449,482,0.77384412,0.019185277,0.060679302,0.72750765,28
70,243006,16051,535,0.7125777,0.073049523,0.056474786,0.69443184,28
71,243006,18840,561,0.7282396,0.037122566,0.086984389,0.753389,28
72,243006,18281,432,0.65338778,0.054633301,0.054080665,0.69159693,28
73,243006,17604,494,0.7713055,0.038714379,0.062511429,0.75875384,28
74,243006,15001,453,0.6775527,0.05685775,0.076139711,0.58295131,28
75,243006,17165,501,0.73010963,0.031587787,0.05985716,0.6990847,28
76,243006,17300,542,0.66036856,0.056826241,0.051851034,0.61031133,28
77,243006,17492,486,0.75107729,0.02603914,0.076057509,0.75418723,28
78,243006,17495,492,0.73949802,0.045703046,0.063915104,0.62525696,28
79,243006,20464,541,0.72572762,0.050062418,0.048102681,0.71624517,28
80,243006,18807,517,0.7281487,0.047867693,0.058262765,0.83093727,28
81,243006,18197,517,0.68553245,0.073645175,0.079179831,0.72735262,28
82,243006,17567,494,0.71667933,0.042303309,0.071977839,0.70821786,28
83,243006,17225,486,0.68595111,0.089695603,0.043130748,0.66176093,28
84,243006,15467,499,0.71208656,0.057746865,0.074251436,0.70679414,28
85,243006,15986.999,511,0.66315436,0.055871427,0.065485194,0.71677995,28
86,243006,16009,450,0.72992742,0.043257859,0.06649901,0.76641572,28
87,243006,17448,442,0.68258411,0.068735808,0.077838533,0.58882326,28
88,243006,16441,486,0.72131413,0.044459574,0.059904143,0.71532899,28
89,243006,18310,478,0.68486977,0.062022109,0.057408769,0.62011778,28
90,243006,17780,465,0.74820256,0.051505346,0.090887822,0.7455495,28
91,243006,18382,459,0.71801579,0.061389022,0.066808417,0.66150659,28
92,243006,18147.75,463,0.71416503,0.058268059,0.056362886,0.70883667,28
93,243006,18478.916,467,0.7384457,0.069867365,0.060566392,0.81707478,28
94,243006,18102,492,0.67605913,0.070973538,0.075973615,0.72287202,28
95,243006,16961.25,450,0.72422206,0.029733909,0.075317942,0.73913938,28
96,243006,17157.416,521,0.67809421,0.067085683,0.044617433,0.63332313,28
97,243006,18886.166,484,0.74757713,0.048100606,0.052074518,0.70966798,28
98,243006,18283.334,482,0.65115231,0.05715536,0.064780392,0.68393511,28
99,243006,18133.416,498,0.6860317,0.037495226,0.068812005,0.7102533,28
100,243006,17908.5,442,0.70332533,0.057847541,0.071385987,0.59498894,28
101,243006,18196.5,477,0.69485086,0.045296907,0.068531655,0.6936481,28
102,243006,18297.334,469,0.6596185,0.047263894,0.073796399,0.6244517,28
103,243006,17356.916,476,0.77560216,0.039237626,0.096775584,0.73660398,28
104,243006,11443.75,418,0.72826576,0.068213426,0.075711384,0.68720502,28
1,273559,16748.25,470,0.72248799,0.04402807,0.055466589,0.76963925,29
2,273559,21294.5,621,0.69508851,0.036577728,0.061951436,0.84711814,29
3,273559,20825.75,561,0.71251857,0.046255417,0.081389233,0.79877746,29
4,273559,21209,511,0.66438168,0.058373109,0.069212869,0.69130886,29
5,273559,21505.75,515,0.73735571,0.032943331,0.069973953,0.72006643,29
6,273559,20738,542,0.73144919,0.050626282,0.047896732,0.71435177,29
7,273559,20433.5,486,0.72856486,0.049086519,0.072315544,0.72884852,29
8,273559,20353.75,480,0.68050677,0.044433951,0.064960174,0.71129918,29
9,273559,20059.768,481,0.65863127,0.040885765,0.07565961,0.6614356,29
10,273559,18759,485,0.72792023,0.036218386,0.064777464,0.72665441,29
11,273559,19435.5,487,0.71778637,0.035152763,0.066426121,0.65818852,29
12,273559,20219.25,510,0.71964097,0.03643211,0.044585075,0.75476664,29
13,273559,20225.5,486,0.729011,0.036480445,0.057652134,0.7234509,29
14,273559,20259.416,484,0.74294412,0.051875778,0.074407294,0.76429248,29
15,273559,14936.75,435,0.73709881,0.048504777,0.054222621,0.85335886,29
16,273559,20407.25,472,0.70995367,0.025918057,0.071252607,0.76797968,29
17,273559,21363.5,483,0.7117272,0.03912843,0.0778317,0.71120411,29
18,273559,18282.75,448,0.72197324,0.022420067,0.080445662,0.73886997,29
19,273559,21337,492,0.72227752,0.039471965,0.044341087,0.7261306,29
20,273559,22336.25,437,0.72356379,0.040060487,0.055888664,0.74308044,29
21,273559,21177.666,443,0.71179914,0.032012794,0.070186049,0.72106051,29
22,273559,17907.25,462,0.64717317,0.031930737,0.072463855,0.65094692,29
23,273559,19947.25,458,0.71325469,0.03432408,0.085041605,0.68066853,29
24,273559,21199.75,432,0.66834581,0.058138214,0.073837653,0.62906891,29
25,273559,19997.25,505,0.73798174,0.047032889,0.044574607,0.71334547,29
26,273559,20484,515,0.70841312,0.041201603,0.04880137,0.70179427,29
27,273559,21721,466,0.70807123,0.05966128,0.061208632,0.73155582,29
28,273559,19803.5,434,0.72320348,0.060392044,0.058519576,0.83104753,29
29,273559,20187,463,0.69805175,0.044461917,0.077513754,0.7905193,29
30,273559,20236,411,0.74278849,0.049609441,0.063124463,0.71062964,29
31,273559,19621,410,0.71853501,0.030784803,0.075455889,0.71410781,29
32,273559,18595.5,393,0.71767646,0.040678378,0.065290697,0.71363282,29
33,273559,18571,412,0.70795977,0.064937845,0.056677837,0.71099848,29
34,273559,18631.75,393,0.73277086,0.02404739,0.063379288,0.73045844,29
35,273559,19817,447,0.69436473,0.045215305,0.067241684,0.68438238,29
36,273559,19227,415,0.70210195,0.037001457,0.07371787,0.72183448,29
37,273559,20437.5,369,0.64532864,0.072760828,0.058901209,0.65655351,29
38,273559,20429.25,444,0.72395092,0.042762961,0.060927119,0.72293866,29
39,273559,20472.75,441,0.70579195,0.053852282,0.059951421,0.70024025,29
40,273559,20160.5,418,0.71576095,0.056776986,0.051464066,0.77285749,29
41,273559,20280.25,432,0.69955212,0.054894108,0.060967356,0.80730599,29
42,273559,21486,430,0.67408156,0.046617679,0.065697394,0.78250813,29
43,273559,19654.25,497,0.73697102,0.040691677,0.062293649,0.68098813,29
44,273559,20379,485,0.74527544,0.025308965,0.068705648,0.70946527,29
45,273559,20931.25,512,0.76032346,0.026701184,0.077290349,0.72499317,29
46,273559,21803.5,531,0.70136935,0.047086891,0.058009062,0.71411586,29
47,273559,21232.5,506,0.74110329,0.029231256,0.087157354,0.74359667,29
48,273559,22682.25,544,0.6642803,0.063708939,0.063730441,0.60502154,29
49,273559,22529.084,463,0.72983384,0.028575595,0.053236738,0.75121677,29
50,273559,22451,494,0.65092373,0.055815879,0.06782449,0.58836931,29
51,273559,21358.666,460,0.72888768,0.047835678,0.061200973,0.75286728,29
52,273559,13075,313,0.70453006,0.0393176,0.061019432,0.6918118,29
53,273559,16191.25,406,0.72970331,0.05912073,0.072739907,0.71293736,29
54,273559,20747,471,0.69449401,0.049254511,0.073837779,0.76948041,29
55,273559,21410,438,0.64738238,0.056552574,0.065791786,0.75314391,29
56,273559,21136,443,0.77112651,0.021795709,0.058202095,0.7323522,29
57,273559,21662,471,0.71241009,0.041671623,0.060041595,0.70731324,29
58,273559,21192,481,0.75251621,0.029962715,0.077402249,0.74812895,29
59,273559,20456,446,0.66583109,0.067580707,0.066614695,0.73390466,29
60,273559,19578,434,0.72809178,0.043496788,0.066507526,0.76603168,29
61,273559,19900,422,0.67549521,0.061661743,0.064661406,0.59887338,29
62,273559,20166,416,0.72326887,0.026160913,0.064424478,0.70334405,29
63,273559,20427,432,0.66956681,0.049514294,0.074728303,0.63078868,29
64,273559,20508,417,0.73696423,0.029761903,0.072113454,0.73854226,29
65,273559,15149,421,0.73377675,0.042109802,0.060532998,0.67900425,29
